game_id,ball_possession_home,ball_possession_away,expected_goals_home,expected_goals_away,big_chances_home,big_chances_away,total_shots_home,total_shots_away,goalkeeper_saves_home,goalkeeper_saves_away,corner_kicks_home,corner_kicks_away,fouls_home,fouls_away,passes_home,passes_away,tackles_home,tackles_away,free_kicks_home,free_kicks_away,yellow_cards_home,yellow_cards_away,shots_on_target_home,shots_on_target_away,hit_woodwork_home,hit_woodwork_away,shots_off_target_home,shots_off_target_away,blocked_shots_home,blocked_shots_away,shots_inside_box_home,shots_inside_box_away,shots_outside_box_home,shots_outside_box_away,big_chances_missed_home,big_chances_missed_away,through_balls_home,through_balls_away,touches_in_penalty_area_home,touches_in_penalty_area_away,fouled_in_final_third_home,fouled_in_final_third_away,offsides_home,offsides_away,accurate_passes_home,accurate_passes_away,throw-ins_home,throw-ins_away,final_third_entries_home,final_third_entries_away,final_third_phase_home,final_third_phase_away,long_balls_home,long_balls_away,crosses_home,crosses_away,duels_home,duels_away,dispossessed_home,dispossessed_away,ground_duels_home,ground_duels_away,aerial_duels_home,aerial_duels_away,dribbles_home,dribbles_away,tackles_won_home,tackles_won_away,total_tackles_home,total_tackles_away,interceptions_home,interceptions_away,recoveries_home,recoveries_away,clearances_home,clearances_away,errors_lead_to_a_shot_home,errors_lead_to_a_shot_away,total_saves_home,total_saves_away,goals_prevented_home,goals_prevented_away,big_saves_home,big_saves_away,punches_home,punches_away,goal_kicks_home,goal_kicks_away,home_h1_goals,home_h2_goals,home_normaltime,away_h1_goals,away_h2_goals,away_normaltime,match_datetime,game_winner,home_team,away_team,nameCode_home,nameCode_away,league_id,season_id,home_team_id,away_team_id,home_shots,away_shots,big_chances_scored_home,big_chances_scored_away,errors_lead_to_a_goal_home,errors_lead_to_a_goal_away,high_claims_home,high_claims_away,red_cards_home,red_cards_away,penalty_saves_home,penalty_saves_away,xg_diff,xg_diff_home,xg_diff_away,total_goals,total_xg,field_tilt_home,field_tilt_away,home_win,away_win,draw,home_momentum,away_momentum,league_name
14065734.0,29.0,71.0,0.56,0.51,2.0,1.0,2.0,8.0,3.0,1.0,2.0,3.0,16.0,7.0,140.0,347.0,8.0,8.0,2.0,7.0,2.0,1.0,1.0,3.0,0.0,0.0,1.0,4.0,0.0,1.0,2.0,2.0,0.0,6.0,2.0,1.0,2.0,0.0,20.0,17.0,0.0,1.0,1.0,1.0,109.0,317.0,5.0,11.0,16.0,29.0,60.0,107.0,13.0,8.0,1.0,0.0,42.0,58.0,5.0,3.0,13.0,21.0,5.0,4.0,3.0,6.0,5.0,6.0,8.0,8.0,3.0,2.0,28.0,29.0,18.0,8.0,,,3.0,1.0,0.8881,-0.832,1.0,0.0,0.0,1.0,4.0,1.0,1,0,1,0,0,0,2025-09-22 18:00:00+00:00,1,olympique_de_marseille,paris_saint-germain,OM,PSG,34,77356,1641,1644,"{""xg"": [0.29469919204712, 0.26622879505157, 0.0082614189013839, 0.023592956364155, 0.070368394255638, 0.068860217928886, 0.2331567555666, 0.009465497918427, 0.16672332584858], ""count"": 9}","{""xg"": [0.03462977334857, 0.014972964301705, 0.054441716521978, 0.017235273495317, 0.011175449006259, 0.17865742743015, 0.092914752662182, 0.10809750109911, 0.017265327274799, 0.042004529386759, 0.044676657766104, 0.056529935449362], ""count"": 12}",,,0.0,1.0,3.0,0.0,,,,,0.050000000000000044,0.050000000000000044,-0.050000000000000044,1,1.07,0.3592814371257485,0.6407185628742516,1,0,0,9.87,0.13,France Ligue 1
14065740.0,42.0,58.0,0.8,1.13,2.0,3.0,6.0,9.0,3.0,0.0,4.0,3.0,13.0,15.0,203.0,277.0,7.0,8.0,8.0,5.0,1.0,0.0,1.0,5.0,0.0,1.0,3.0,2.0,2.0,2.0,5.0,7.0,1.0,2.0,1.0,2.0,2.0,0.0,14.0,26.0,0.0,0.0,1.0,0.0,165.0,244.0,4.0,8.0,19.0,33.0,37.0,148.0,8.0,10.0,4.0,3.0,48.0,52.0,4.0,3.0,18.0,17.0,3.0,6.0,3.0,4.0,4.0,4.0,7.0,8.0,4.0,3.0,22.0,20.0,18.0,14.0,2.0,0.0,3.0,0.0,0.0622,-0.084,1.0,0.0,,,2.0,3.0,0,1,1,0,2,2,2025-09-26 18:45:00+00:00,2,rc_strasbourg,olympique_de_marseille,STR,OM,34,77356,1659,1641,"{""xg"": [0.25329598784447, 0.037031419575214, 0.21793197095394, 0.084589660167694, 0.014248549006879, 0.19091336429119, 0.50609707832336, 0.018431408330798, 0.036008711904287], ""count"": 9}","{""xg"": [0.093526922166348, 0.3499604165554, 0.022811891511083, 0.33061182498932, 0.10327657312155, 0.032279621809721, 0.025713844224811, 0.036296594887972, 0.20496007800102, 0.047316677868366, 0.1315261721611, 0.027227064594626, 0.012375156395137, 0.64346653223038, 0.018707748502493, 0.015434743836522], ""count"": 16}",1.0,1.0,,,0.0,2.0,,,,,-0.32999999999999985,-0.32999999999999985,0.32999999999999985,3,1.93,0.2,0.8,0,1,0,9.01,0.99,France Ligue 1
14167868.0,50.0,50.0,1.25,0.87,0.0,1.0,11.0,3.0,1.0,2.0,1.0,0.0,10.0,11.0,301.0,306.0,11.0,9.0,6.0,6.0,2.0,0.0,4.0,2.0,1.0,0.0,3.0,1.0,4.0,0.0,8.0,2.0,3.0,1.0,,,1.0,0.0,32.0,12.0,0.0,1.0,0.0,0.0,279.0,275.0,7.0,5.0,31.0,33.0,111.0,112.0,16.0,8.0,2.0,1.0,61.0,39.0,5.0,6.0,22.0,14.0,1.0,1.0,6.0,0.0,5.0,8.0,11.0,9.0,6.0,3.0,27.0,24.0,13.0,10.0,1.0,0.0,1.0,2.0,-0.1681,-0.9784,,,,,3.0,3.0,1,2,3,0,1,1,2025-09-27 15:00:00+00:00,1,lorient,as_monaco,FCL,ASM,34,77356,1656,1653,"{""xg"": [0.051712870597839, 0.10416398942471, 0.10737098008394, 0.14317628741264, 0.26626169681549, 0.14369066059589, 0.19063933193684, 0.11737029254436, 0.015353715978563, 0.066644765436649, 0.042667608708143, 0.115298807621, 0.052957780659199, 0.099806651473045, 0.20495669543743, 0.04695250838995, 0.028309436514974, 0.16124415397644, 0.020350469276309], ""count"": 19}","{""xg"": [0.7884, 0.10347042232752, 0.02438935264945, 0.037128396332264, 0.010200659744442], ""count"": 5}",0.0,1.0,,,1.0,1.0,0.0,0.0,,,0.38,0.38,-0.38,4,2.12,0.4977578475336323,0.5022421524663677,1,0,0,4.63,5.37,France Ligue 1
14065736.0,51.0,49.0,1.6,0.72,2.0,2.0,10.0,4.0,0.0,0.0,0.0,3.0,18.0,12.0,204.0,204.0,7.0,9.0,8.0,9.0,2.0,3.0,2.0,1.0,0.0,0.0,5.0,1.0,3.0,2.0,7.0,2.0,3.0,2.0,0.0,1.0,2.0,0.0,40.0,18.0,2.0,1.0,1.0,0.0,165.0,168.0,3.0,16.0,27.0,12.0,70.0,47.0,8.0,12.0,5.0,2.0,58.0,42.0,6.0,4.0,21.0,21.0,12.0,3.0,6.0,5.0,3.0,6.0,7.0,9.0,1.0,4.0,32.0,15.0,10.0,12.0,1.0,1.0,0.0,0.0,-0.8234,-0.4346,0.0,1.0,1.0,3.0,2.0,8.0,0,2,2,1,1,2,2025-09-27 17:00:00+00:00,3,toulouse,nantes,TFC,FCN,34,77356,1681,1647,"{""xg"": [0.081471838057041, 0.021075807511806, 0.052902266383171, 0.065320312976837, 0.7884, 0.13080030679703, 0.22269175946712, 0.015438347123563, 0.0089422008022666, 0.21234750747681, 0.063672482967377, 0.10015907138586, 0.037377193570137, 0.065454013645649, 0.11301463097334, 0.03184125572443, 0.047099355608225, 0.025815760716796, 0.046484675258398, 0.023353107273579], ""count"": 20}","{""xg"": [0.41068112850189, 0.0555055513978, 0.041903655976057, 0.14557065069675, 0.31887629628181, 0.19441892206669, 0.018065245822072, 0.038109634071589, 0.024351581931114, 0.016932468861341, 0.015411869622767, 0.028892733156681], ""count"": 12}",2.0,1.0,,,1.0,0.0,,,,,0.8800000000000001,0.8800000000000001,-0.8800000000000001,4,2.3200000000000003,0.5982905982905983,0.4017094017094017,0,0,1,5.85,4.15,France Ligue 1
14167872.0,62.0,38.0,1.38,0.6,4.0,1.0,7.0,9.0,2.0,2.0,3.0,2.0,17.0,10.0,290.0,175.0,7.0,13.0,5.0,8.0,1.0,1.0,3.0,3.0,0.0,1.0,2.0,3.0,2.0,3.0,4.0,5.0,3.0,4.0,3.0,1.0,2.0,0.0,24.0,20.0,1.0,0.0,1.0,2.0,260.0,140.0,6.0,6.0,28.0,23.0,120.0,64.0,13.0,11.0,3.0,2.0,35.0,65.0,8.0,0.0,13.0,26.0,4.0,5.0,2.0,5.0,4.0,8.0,7.0,13.0,1.0,6.0,28.0,29.0,12.0,3.0,1.0,1.0,2.0,2.0,0.3828,0.4816,1.0,1.0,,,4.0,4.0,1,1,2,0,0,0,2025-09-27 19:05:00+00:00,1,paris_saint-germain,auxerre,PSG,AJA,34,77356,1644,1646,"{""xg"": [0.40257695317268, 0.20879010856152, 0.019741289317608, 0.030232407152653, 0.2893198132515, 0.040248099714518, 0.38739705085754, 0.029663804918528, 0.11372698843479, 0.06361935287714, 0.024766001850367, 0.052179329097271, 0.024823363870382, 0.049249615520239, 0.031651094555855], ""count"": 15}","{""xg"": [0.28255647420883, 0.057109102606773, 0.035493202507496, 0.042425967752934, 0.068139769136906, 0.021697362884879, 0.026702707633376, 0.041598107665777, 0.022115476429462, 0.03837850317359, 0.020661473274231, 0.053822599351406], ""count"": 12}",1.0,0.0,,,,,,,,,0.7799999999999999,0.7799999999999999,-0.7799999999999999,2,1.98,0.6521739130434783,0.34782608695652173,1,0,0,5.87,4.13,France Ligue 1
14065741.0,43.0,57.0,0.28,1.64,1.0,2.0,6.0,9.0,1.0,2.0,3.0,4.0,14.0,14.0,183.0,245.0,6.0,9.0,4.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,3.0,2.0,4.0,4.0,7.0,2.0,2.0,1.0,1.0,0.0,0.0,19.0,24.0,1.0,1.0,0.0,0.0,150.0,213.0,7.0,7.0,17.0,26.0,69.0,72.0,6.0,14.0,3.0,3.0,41.0,59.0,4.0,4.0,10.0,14.0,6.0,9.0,0.0,2.0,5.0,6.0,6.0,9.0,5.0,2.0,24.0,22.0,10.0,15.0,1.0,1.0,1.0,2.0,0.2047,0.2026,,,,,2.0,5.0,1,0,1,0,1,1,2025-09-28 13:00:00+00:00,3,nice,paris_fc,OGC,PFC,34,77356,1661,6070,"{""xg"": [0.070629440248013, 0.010261214338243, 0.12776975333691, 0.023509545251727, 0.01821724884212, 0.02541521564126, 0.027693269774318, 0.14061917364597, 0.4645100235939, 0.029895922169089, 0.017678340896964], ""count"": 11}","{""xg"": [0.7884, 0.024625597521663, 0.018702922388911, 0.17765429615974, 0.055195856839418, 0.093379385769367, 0.2203079611063, 0.18293391168118, 0.11404075473547, 0.027898762375116, 0.047198511660099, 0.095842279493809, 0.025685070082545], ""count"": 13}",0.0,1.0,,,,,,,,,-1.3599999999999999,-1.3599999999999999,1.3599999999999999,2,1.92,0.48936170212765956,0.5106382978723404,0,0,1,1.57,8.43,France Ligue 1
14065735.0,53.0,47.0,0.32,0.19,0.0,0.0,6.0,7.0,2.0,0.0,4.0,1.0,16.0,16.0,205.0,188.0,11.0,3.0,3.0,9.0,2.0,1.0,0.0,2.0,0.0,0.0,4.0,1.0,2.0,4.0,5.0,1.0,1.0,6.0,0.0,0.0,,,17.0,12.0,1.0,2.0,0.0,2.0,183.0,158.0,10.0,9.0,25.0,28.0,60.0,63.0,17.0,10.0,4.0,1.0,50.0,50.0,1.0,6.0,15.0,19.0,6.0,2.0,1.0,7.0,6.0,2.0,11.0,3.0,2.0,2.0,23.0,26.0,16.0,20.0,,,2.0,0.0,0.3813,0.0,,,1.0,1.0,2.0,3.0,0,0,0,0,0,0,2025-09-28 15:15:00+00:00,3,metz,le_havre,FCM,HAC,34,77356,1651,1662,"{""xg"": [0.0238336045295, 0.17142896354198, 0.016058640554547, 0.028831733390689, 0.059302169829607, 0.018431408330798, 0.14716763794422], ""count"": 7}","{""xg"": [0.018918408080935, 0.014437393285334, 0.032324809581041, 0.016686791554093, 0.06029399484396, 0.030414277687669, 0.015208241529763, 0.04012118652463, 0.014297186397016, 0.027677729725838], ""count"": 10}",,,,,1.0,1.0,,,,,0.13,0.13,-0.13,0,0.51,0.4878048780487805,0.5121951219512195,0,0,1,2.39,7.61,France Ligue 1
14065738.0,60.0,40.0,0.31,0.12,0.0,0.0,7.0,2.0,1.0,1.0,5.0,3.0,13.0,13.0,224.0,163.0,7.0,13.0,6.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,2.0,0.0,5.0,2.0,2.0,0.0,,,0.0,0.0,30.0,11.0,0.0,0.0,1.0,0.0,190.0,114.0,11.0,8.0,42.0,31.0,99.0,50.0,13.0,15.0,9.0,2.0,48.0,52.0,6.0,4.0,20.0,18.0,9.0,13.0,7.0,1.0,4.0,7.0,7.0,13.0,2.0,4.0,31.0,28.0,11.0,15.0,,,1.0,1.0,0.0298,0.1318,,,,,4.0,7.0,0,0,0,2,0,2,2025-09-28 15:15:00+00:00,2,angers,stade_brestois,ANG,BRE,34,77356,1684,1715,"{""xg"": [0.02886357344687, 0.075202114880085, 0.036391787230968, 0.030938468873501, 0.026772083714604, 0.027178900316358, 0.086416810750961, 0.020716212689877, 0.016212550923228, 0.081076569855213, 0.048709396272898], ""count"": 11}","{""xg"": [0.05533567070961, 0.032223235815763, 0.034010469913483, 0.7884, 0.5587175488472, 0.03459295257926, 0.031449798494577], ""count"": 7}",0.0,0.0,,,1.0,3.0,,,,,0.19,0.19,-0.19,2,0.43,0.6644295302013423,0.33557046979865773,0,1,0,5.16,4.84,France Ligue 1
14167870.0,59.0,41.0,0.75,0.09,1.0,0.0,7.0,3.0,0.0,1.0,1.0,2.0,20.0,24.0,253.0,179.0,3.0,6.0,13.0,6.0,3.0,4.0,1.0,0.0,0.0,0.0,4.0,1.0,2.0,2.0,5.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,36.0,14.0,3.0,0.0,1.0,0.0,218.0,138.0,4.0,5.0,35.0,22.0,117.0,52.0,18.0,10.0,2.0,1.0,55.0,45.0,3.0,1.0,18.0,16.0,8.0,5.0,3.0,5.0,1.0,3.0,3.0,6.0,2.0,4.0,20.0,20.0,5.0,27.0,,,0.0,1.0,0.0434,0.3904,,,1.0,0.0,4.0,7.0,0,0,0,1,0,1,2025-09-28 15:15:00+00:00,2,lille,olympique_lyonnais,LIL,OL,34,77356,1643,1649,"{""xg"": [0.055338218808174, 0.039791505783796, 0.054189834743738, 0.10563223063946, 0.30971431732178, 0.1544733941555, 0.03376230224967, 0.02358516305685, 0.054951652884483, 0.0093042179942131, 0.086402475833893, 0.21495375037193, 0.064156003296375, 0.26604831218719], ""count"": 14}","{""xg"": [0.069745764136314, 0.021823201328516, 0.0084176333621144, 0.070171698927879, 0.33782231807709], ""count"": 5}",0.0,0.0,,,0.0,2.0,,,,,0.66,0.66,-0.66,1,0.84,0.6923076923076923,0.3076923076923077,0,1,0,5.16,4.84,France Ligue 1
14065739.0,71.0,29.0,0.78,0.69,2.0,3.0,10.0,7.0,1.0,2.0,8.0,2.0,16.0,9.0,252.0,106.0,5.0,18.0,2.0,9.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,5.0,5.0,1.0,8.0,6.0,2.0,1.0,2.0,3.0,,,24.0,26.0,0.0,2.0,1.0,0.0,226.0,70.0,10.0,9.0,33.0,22.0,167.0,56.0,8.0,14.0,5.0,4.0,30.0,70.0,6.0,2.0,15.0,34.0,4.0,10.0,8.0,7.0,3.0,7.0,5.0,18.0,2.0,3.0,28.0,21.0,8.0,20.0,,,1.0,2.0,0.5016,0.1134,,,,,3.0,6.0,0,0,0,0,0,0,2025-09-28 18:45:00+00:00,3,stade_rennais,rc_lens,SR,RCL,34,77356,1658,1648,"{""xg"": [0.09575729817152, 0.12969610095024, 0.080360531806946, 0.069028630852699, 0.06299801915884, 0.13310748338699, 0.014259710907936, 0.030225558206439, 0.14118282496929, 0.025711432099342, 0.036437541246414, 0.043153937906027, 0.011193979531527, 0.31273299455643], ""count"": 14}","{""xg"": [0.18244412541389, 0.12434458732605, 0.086528398096561, 0.18027167022228, 0.045966576784849, 0.024056240916252, 0.048624970018864, 0.08218265324831, 0.060934145003557, 0.01953917555511, 0.054684024304152, 0.063145108520985, 0.062607735395432], ""count"": 13}",,,,,0.0,1.0,0.0,0.0,,,0.09000000000000008,0.09000000000000008,-0.09000000000000008,0,1.47,0.7488789237668162,0.25112107623318386,0,0,1,5.85,4.15,France Ligue 1
14661320.0,56.0,44.0,0.48,0.33,1.0,0.0,4.0,5.0,2.0,0.0,0.0,4.0,19.0,10.0,305.0,231.0,8.0,7.0,8.0,12.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,2.0,0.0,1.0,4.0,2.0,0.0,3.0,1.0,0.0,2.0,0.0,26.0,18.0,0.0,5.0,0.0,1.0,275.0,194.0,4.0,10.0,24.0,26.0,103.0,56.0,19.0,9.0,0.0,3.0,41.0,59.0,2.0,6.0,16.0,24.0,10.0,13.0,0.0,6.0,5.0,5.0,8.0,7.0,2.0,5.0,19.0,18.0,19.0,3.0,3.0,0.0,2.0,0.0,0.3038,-0.6434,1.0,0.0,,,3.0,4.0,2,0,2,0,0,0,2025-10-03 18:45:00+00:00,1,paris_fc,lorient,PFC,FCL,34,77356,6070,1656,"{""xg"": [0.12205341458321, 0.15515823662281, 0.10031910985708, 0.10540699958801, 0.031299870461226, 0.14814092218876, 0.28005224466324, 0.015667965635657, 0.038350664079189, 0.025318741798401], ""count"": 10}","{""xg"": [0.057234164327383, 0.044465355575085, 0.083544559776783, 0.013527916744351, 0.031167265027761, 0.24967569112778, 0.17921777069569, 0.079918473958969], ""count"": 8}",0.0,0.0,,,,,,,,,0.14999999999999997,0.14999999999999997,-0.14999999999999997,2,0.81,0.6477987421383647,0.3522012578616352,1,0,0,9.01,0.99,France Ligue 1
14167876.0,39.0,61.0,0.14,1.53,0.0,1.0,3.0,12.0,4.0,1.0,2.0,3.0,8.0,7.0,194.0,312.0,5.0,7.0,3.0,1.0,,,1.0,7.0,0.0,1.0,1.0,4.0,1.0,1.0,0.0,8.0,3.0,4.0,0.0,0.0,0.0,1.0,8.0,34.0,0.0,1.0,2.0,0.0,169.0,287.0,9.0,4.0,21.0,16.0,40.0,134.0,8.0,8.0,1.0,0.0,45.0,55.0,6.0,3.0,11.0,13.0,2.0,3.0,3.0,5.0,5.0,6.0,5.0,7.0,3.0,6.0,17.0,26.0,8.0,8.0,1.0,0.0,4.0,1.0,-0.4596,0.1374,1.0,0.0,1.0,0.0,4.0,3.0,0,0,0,0,3,3,2025-10-04 15:00:00+00:00,2,metz,olympique_de_marseille,FCM,OM,34,77356,1651,1641,"{""xg"": [0.04209203645587, 0.04153361544013, 0.034337725490332, 0.019466161727905], ""count"": 4}","{""xg"": [0.036893967539072, 0.10652634501457, 0.20654086768627, 0.49818593263626, 0.084398835897446, 0.079355016350746, 0.090037830173969, 0.026456968858838, 0.027210095897317, 0.099093079566956, 0.12886454164982, 0.14934356510639, 0.59878277778625, 0.064949885010719, 0.011831559240818, 0.030543308705091, 0.031632766127586, 0.11605177074671, 0.28877031803131, 0.03293102234602, 0.0064637959003448], ""count"": 21}",0.0,1.0,,,0.0,1.0,,,,,-1.3900000000000001,-1.3900000000000001,1.3900000000000001,3,1.67,0.22988505747126436,0.7701149425287356,0,1,0,4.53,5.47,France Ligue 1
14167886.0,55.0,45.0,0.61,0.06,0.0,0.0,11.0,2.0,0.0,2.0,4.0,1.0,11.0,12.0,209.0,174.0,12.0,6.0,5.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,6.0,0.0,6.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,29.0,22.0,,,0.0,3.0,171.0,143.0,9.0,6.0,37.0,17.0,67.0,46.0,28.0,9.0,3.0,1.0,39.0,61.0,3.0,9.0,16.0,21.0,3.0,9.0,0.0,10.0,8.0,4.0,12.0,6.0,1.0,2.0,16.0,22.0,7.0,20.0,0.0,1.0,0.0,2.0,0.0,1.7726,,,0.0,1.0,6.0,6.0,0,0,0,0,0,0,2025-10-04 17:00:00+00:00,3,stade_brestois,nantes,BRE,FCN,34,77356,1715,1647,"{""xg"": [0.021365493535995, 0.029665987938643, 0.025086930021644, 0.048277780413628, 0.062531270086765, 0.028834844008088, 0.073947176337242, 0.022117836400867, 0.06142071262002, 0.034880720078945, 0.19719618558884, 0.012489628978074, 0.4697892665863, 0.047846563160419, 0.010064125061035, 0.3316271007061, 0.029964115470648], ""count"": 17}","{""xg"": [0.048007056117058, 0.0092430813238025, 0.02064598351717, 0.02213348262012, 0.036977086216211, 0.038584690541029], ""count"": 6}",,,,,1.0,2.0,,,,,0.55,0.55,-0.55,0,0.6699999999999999,0.5929203539823009,0.40707964601769914,0,0,1,5.16,4.84,France Ligue 1
14167888.0,65.0,35.0,1.19,0.17,2.0,0.0,9.0,4.0,1.0,1.0,2.0,2.0,10.0,21.0,241.0,133.0,9.0,9.0,11.0,5.0,3.0,6.0,2.0,2.0,0.0,1.0,2.0,1.0,5.0,1.0,2.0,2.0,7.0,2.0,1.0,0.0,,,16.0,12.0,5.0,0.0,0.0,1.0,190.0,97.0,12.0,5.0,36.0,16.0,102.0,36.0,13.0,10.0,2.0,2.0,47.0,53.0,4.0,4.0,21.0,19.0,5.0,10.0,3.0,5.0,2.0,5.0,9.0,9.0,3.0,4.0,26.0,23.0,2.0,16.0,,,1.0,1.0,-0.5843,0.2732,1.0,0.0,0.0,1.0,0.0,5.0,0,1,1,1,1,2,2025-10-04 19:05:00+00:00,2,auxerre,rc_lens,AJA,RCL,34,77356,1646,1648,"{""xg"": [0.017639718949795, 0.053161174058914, 0.052986267954111, 0.086667485535145, 0.76088148355484, 0.10331862419844, 0.024480348452926, 0.075161918997765, 0.091915681958199, 0.050264179706573, 0.13143526017666, 0.050493594259024, 0.021835250779986, 0.031616643071175, 0.12126959860325, 0.028553772717714, 0.071423567831516, 0.011741313152015], ""count"": 18}","{""xg"": [0.059040110558271, 0.033855948597193, 0.02749665081501, 0.052575044333935, 0.073594070971012, 0.13691109418869, 0.031408123672009], ""count"": 7}",1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,,1.02,1.02,-1.02,3,1.3599999999999999,0.7391304347826086,0.2608695652173913,0,1,0,9.01,0.99,France Ligue 1
14167878.0,71.0,29.0,0.28,0.79,0.0,2.0,6.0,8.0,1.0,0.0,6.0,2.0,13.0,17.0,288.0,121.0,5.0,6.0,12.0,8.0,1.0,3.0,0.0,2.0,0.0,0.0,4.0,4.0,2.0,2.0,4.0,6.0,2.0,2.0,0.0,1.0,0.0,1.0,20.0,23.0,2.0,1.0,1.0,0.0,246.0,85.0,7.0,9.0,24.0,16.0,49.0,47.0,9.0,11.0,1.0,2.0,45.0,55.0,3.0,3.0,23.0,16.0,3.0,16.0,6.0,3.0,3.0,6.0,5.0,6.0,2.0,8.0,23.0,18.0,4.0,19.0,1.0,1.0,1.0,0.0,-1.0688,0.2725,0.0,1.0,0.0,2.0,4.0,5.0,1,0,1,0,2,2,2025-10-05 13:00:00+00:00,2,olympique_lyonnais,toulouse,OL,TFC,34,77356,1649,1681,"{""xg"": [0.036505304276943, 0.076506912708282, 0.023279760032892, 0.01914120092988, 0.061758387833834, 0.059116307646036, 0.025295164436102, 0.076721891760826, 0.27496895194054, 0.14293457567692, 0.28093418478966, 0.042410906404257, 0.053140617907047], ""count"": 13}","{""xg"": [0.18540640175343, 0.053235363215208, 0.045264195650816, 0.06111303716898, 0.0265041757375, 0.23462501168251, 0.096277609467506, 0.085536278784275, 0.067433901131153, 0.1618782132864, 0.020883893594146, 0.0372693836689, 0.042034383863211, 0.0592648871243], ""count"": 14}",0.0,1.0,,,1.0,1.0,,,,,-0.51,-0.51,0.51,3,1.07,0.5104166666666666,0.4895833333333333,0,1,0,0.72,9.28,France Ligue 1
14167874.0,74.0,26.0,1.84,0.11,3.0,0.0,15.0,2.0,0.0,3.0,4.0,2.0,10.0,9.0,303.0,108.0,6.0,8.0,2.0,5.0,1.0,1.0,4.0,0.0,0.0,0.0,9.0,1.0,2.0,1.0,8.0,0.0,7.0,2.0,2.0,0.0,1.0,0.0,38.0,15.0,1.0,0.0,1.0,1.0,262.0,64.0,13.0,7.0,47.0,13.0,154.0,54.0,7.0,6.0,4.0,1.0,53.0,47.0,2.0,1.0,13.0,15.0,10.0,5.0,4.0,3.0,3.0,6.0,6.0,8.0,2.0,5.0,27.0,24.0,1.0,24.0,1.0,1.0,0.0,3.0,-1.095,0.6914,,,,,3.0,12.0,1,1,2,2,0,2,2025-10-05 15:15:00+00:00,3,as_monaco,nice,ASM,OGC,34,77356,1653,1661,"{""xg"": [0.039276290684938, 0.035100713372231, 0.096188485622406, 0.12185761332512, 0.047384951263666, 0.026399970054626, 0.016206953674555, 0.1635006070137, 0.30133998394012, 0.040714275091887, 0.01911380700767, 0.033788822591305, 0.09352995455265, 0.016015706583858, 0.7884, 0.7884, 0.063217885792255, 0.22899709641933, 0.032926663756371, 0.027390103787184], ""count"": 20}","{""xg"": [0.019452596083283, 0.089742235839367, 0.7884, 0.070477098226547, 0.018668450415134, 0.030042437836528, 0.094490431249142, 0.013516264036298, 0.024999134242535], ""count"": 9}",1.0,0.0,,,1.0,3.0,0.0,0.0,,,1.73,1.73,-1.73,4,1.9500000000000002,0.7403846153846154,0.25961538461538464,0,0,1,2.98,7.02,France Ligue 1
14167880.0,39.0,61.0,0.74,0.18,2.0,0.0,7.0,4.0,1.0,0.0,0.0,3.0,8.0,4.0,174.0,274.0,7.0,12.0,4.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,2.0,1.0,1.0,3.0,3.0,4.0,1.0,1.0,0.0,,,17.0,19.0,0.0,0.0,2.0,1.0,138.0,228.0,15.0,13.0,20.0,23.0,48.0,107.0,10.0,13.0,3.0,0.0,39.0,61.0,6.0,4.0,12.0,23.0,7.0,7.0,1.0,5.0,6.0,8.0,7.0,12.0,8.0,7.0,34.0,24.0,18.0,14.0,0.0,2.0,1.0,0.0,-1.3345,-0.2465,,,0.0,1.0,1.0,6.0,1,1,2,2,0,2,2025-10-05 15:15:00+00:00,3,le_havre,stade_rennais,HAC,SR,34,77356,1662,1658,"{""xg"": [0.024121278896928, 0.01866321824491, 0.36122649908066, 0.24715282022953, 0.053756356239319, 0.011035948060453, 0.021352671086788, 0.7884, 0.021769678220153, 0.16719627380371], ""count"": 10}","{""xg"": [0.014434625394642, 0.072718381881714, 0.04864701628685, 0.042125549167395, 0.083599835634232, 0.011392349377275, 0.067675992846489, 0.67777895927429, 0.023018194362521], ""count"": 9}",1.0,0.0,1.0,0.0,2.0,1.0,,,,,0.56,0.56,-0.56,4,0.9199999999999999,0.3096774193548387,0.6903225806451613,0,0,1,8.17,1.83,France Ligue 1
